03/19/18 18:12:42,0000,9039000,9037000,9040000,8727374.7162,21948.69906385
03/19/18 18:12:47,0000,9042000,9041000,9042000,8727489.0876,21956.40226385
03/19/18 18:12:52,0000,9040000,9038000,9041000,8727527.5934,21959.98466385
03/19/18 18:12:57,0000,9038000,9038000,9047000,8727582.8008,21962.51436385
03/19/18 18:13:02,0000,9041000,9030000,9034000,8727613.5402,21965.67006385
03/19/18 18:13:08,0000,9042000,9038000,9042000,8727680.7245,21965.46096385
03/19/18 18:13:13,0000,9042000,9042000,9047000,8727720.1682,21966.42376385
03/19/18 18:13:18,0000,9042000,9041000,9047000,8727763.6564,21967.67796385
03/19/18 18:13:23,0000,9034000,9034000,9042000,8727846.3585,21970.15866554
03/19/18 18:13:28,0000,9030000,9031000,9036000,8727880.1819,21971.42786554
03/19/18 18:13:33,0000,9037000,9035000,9036000,8727917.2080,21975.173395
03/19/18 18:13:39,0000,9035000,9030000,9035000,8727962.8654,21977.6660803
03/19/18 18:13:44,0000,9035000,9036000,9037000,8727992.8679,21978.9272803
03/19/18 18:13:49,0000,9035000,9037000,9042000,8728037.3470,21980.216095
03/19/18 18:13:54,0000,9042000,9037000,9041000,8728061.3008,21980.10532076
03/19/18 18:14:00,0000,9037000,9031000,9040000,8728089.9924,21980.69582076
03/19/18 18:14:05,0000,9033000,9031000,9033000,8728195.6343,21989.73177053
03/19/18 18:14:10,0000,9030000,9022000,9028000,8728234.2912,21990.85309765
03/19/18 18:14:15,0000,9028000,9023000,9026000,8728285.1474,21994.46549765
03/19/18 18:14:20,0000,9030000,9022000,9023000,8728324.6679,21995.23127989
03/19/18 18:14:25,0000,9023000,9022000,9025000,8728359.4911,22000.38737989
03/19/18 18:14:30,0000,9025000,9024000,9030000,8728417.6185,22004.61557989
03/19/18 18:14:36,0000,9024000,9025000,9028000,8728445.4469,22004.80787989
03/19/18 18:14:41,0000,9025000,9028000,9029000,8728473.7750,22005.77217989
03/19/18 18:14:46,0000,9028000,9026000,9029000,8728484.7980,22006.03877989
03/19/18 18:14:51,0000,9025000,9025000,9026000,8728506.0462,22006.16837989
03/19/18 18:14:56,0000,9027000,9027000,9029000,8728527.9403,22007.15367989
03/19/18 18:15:01,0000,9029000,9026000,9028000,8728552.8728,22008.70957989
03/19/18 18:15:06,0000,9031000,9030000,9042000,8728622.9109,22016.44317989
03/19/18 18:15:12,0000,9031000,9042000,9045000,8728697.0153,22020.61867989
03/19/18 18:15:17,0000,9045000,9037000,9047000,8728723.0139,22022.50627989
03/19/18 18:15:22,0000,9050000,9047000,9050000,8728787.9959,22024.83087989
03/19/18 18:15:27,0000,9050000,9050000,9051000,8728815.4294,22029.82268199
03/19/18 18:15:32,0000,9050000,9050000,9053000,8728850.7850,22032.87967989
03/19/18 18:15:37,0000,9050000,9047000,9048000,8728913.8795,22037.17067989
03/19/18 18:15:42,0000,9048000,9047000,9048000,8728949.1646,22039.33018292
03/19/18 18:15:48,0000,9048000,9048000,9059000,8729022.6214,22041.18607989
03/19/18 18:15:54,0000,9048000,9051000,9062000,8729022.6214,22041.18607989
03/19/18 18:15:59,0000,9050000,9048000,9050000,8729058.0199,22043.89947989
03/19/18 18:16:04,0000,9050000,9046000,9047000,8729080.4638,22044.54617989
03/19/18 18:16:09,0000,9047000,9047000,9045000,8729101.8939,22047.59842649
03/19/18 18:16:14,0000,9050000,9047000,9050000,8729181.6693,22049.53276638
03/19/18 18:16:19,0000,9047000,9047000,9050000,8729216.9642,22049.36933332
03/19/18 18:16:25,0000,9040000,9049000,9050000,8729259.7185,22050.99213332
03/19/18 18:16:30,0000,9049000,9043000,9049000,8729271.4612,22051.07423332
03/19/18 18:16:35,0000,9049000,9043000,9049000,8729285.3024,22050.8781667
03/19/18 18:16:40,0000,9049000,9043000,9049000,8729300.0647,22051.3206667
03/19/18 18:16:45,0000,9043000,9042000,9050000,8729311.7075,22052.1006667
03/19/18 18:16:50,0000,9043000,9063000,9080000,8729417.0371,22061.8962667
03/19/18 18:16:55,0000,9045000,9059000,9063000,8729453.2864,22062.73452681
03/19/18 18:17:01,0000,9059000,9059000,9063000,8729465.3966,22063.60882681
03/19/18 18:17:06,0000,9063000,9059000,9063000,8729513.3303,22052.70742681
03/19/18 18:17:11,0000,9063000,9059000,9063000,8729550.2485,22052.16362681
03/19/18 18:17:16,0000,9063000,9059000,9063000,8729573.9253,22051.57442681
03/19/18 18:17:21,0000,9059000,9061000,9063000,8729595.5056,22051.26519774
03/19/18 18:17:26,0000,9070000,9064000,9074000,8729656.2294,22050.96492681
03/19/18 18:17:31,0000,9074000,9070000,9074000,8729681.4313,22050.87771559
03/19/18 18:17:37,0000,9070000,9070000,9074000,8729705.5641,22048.69251559
03/19/18 18:17:42,0000,9070000,9070000,9074000,8729730.7068,22048.29611559
03/19/18 18:17:47,0000,9074000,9074000,9076000,8729776.9066,22048.54291559
03/19/18 18:17:52,0000,9076000,9076000,9080000,8729819.4607,22051.84773523
03/19/18 18:17:57,0000,9080000,9077000,9080000,8729922.6374,22056.21703523
03/19/18 18:18:02,0000,9081000,9077000,9080000,8729958.9402,22056.70173523
03/19/18 18:18:07,0000,9080000,9076000,9077000,8729998.7547,22056.95603523
03/19/18 18:18:13,0000,9077000,9074000,9076000,8730028.3949,22057.58433523
03/19/18 18:18:18,0000,9076000,9071000,9076000,8730056.1897,22058.12683523
03/19/18 18:18:23,0000,9071000,9064000,9074000,8730103.8023,22059.46643523
03/19/18 18:18:28,0000,9064000,9065000,9074000,8730178.2972,22062.7484496
03/19/18 18:18:33,0000,9074000,9065000,9069000,8730216.9487,22062.2577496
03/19/18 18:18:38,0000,9070000,9066000,9071000,8730260.6042,22065.8888496
03/19/18 18:18:43,0000,9071000,9067000,9071000,8730292.1554,22066.8457496
03/19/18 18:18:48,0000,9074000,9069000,9070000,8730333.1096,22066.1070496
03/19/18 18:18:53,0000,9070000,9069000,9074000,8730362.0584,22066.20344387
03/19/18 18:18:59,0000,9074000,9070000,9077000,8730409.6202,22067.07709491
03/19/18 18:19:04,0000,9070000,9070000,9074000,8730446.7228,22068.32629491
03/19/18 18:19:09,0000,9081000,9072000,9074000,8730483.8883,22067.40978054
03/19/18 18:19:14,0000,9069000,9074000,9080000,8730616.0701,22063.84228054
03/19/18 18:19:19,0000,9081000,9074000,9080000,8730642.2755,22065.04858054
03/19/18 18:19:24,0000,9081000,9074000,9080000,8730666.9271,22063.79838054
03/19/18 18:19:29,0000,9080000,9074000,9079000,8730688.8338,22058.34698742
03/19/18 18:19:34,0000,9079000,9075000,9080000,8730699.8181,22058.15938742
03/19/18 18:19:40,0000,9079000,9081000,9080000,8730740.6639,22064.37998742
03/19/18 18:19:45,0000,9081000,9080000,9083000,8730779.8328,22064.54264546
03/19/18 18:19:51,0000,9080000,9075000,9083000,8730821.7032,22059.33024546
03/19/18 18:19:57,0000,9075000,9070000,9081000,8730853.2277,22060.33974546
03/19/18 18:20:02,0000,9070000,9071000,9081000,8730886.6632,22060.60974546
03/19/18 18:20:07,0000,9081000,9070000,9080000,8730903.5250,22061.65554546
03/19/18 18:20:12,0000,9079000,9075000,9078000,8730935.8126,22061.53394546
03/19/18 18:20:17,0000,9077000,9071000,9078000,8731025.6335,22060.73158053
03/19/18 18:20:22,0000,9077000,9077000,9078000,8731058.6325,22057.33088053
03/19/18 18:20:27,0000,9078000,9070000,9080000,8731114.0304,22054.76306013
03/19/18 18:20:33,0000,9070000,9078000,9079000,8731143.3193,22056.46536013
03/19/18 18:20:38,0000,9078000,9070000,9078000,8731173.0549,22057.66074691
03/19/18 18:20:43,0000,9080000,9077000,9079000,8731209.2524,22058.71650242
03/19/18 18:20:48,0000,9079000,9071000,9080000,8731246.0027,22059.58680242
03/19/18 18:20:54,0000,9071000,9071000,9080000,8731306.2819,22056.77100242
03/19/18 18:20:59,0000,9080000,9072000,9080000,8731330.6030,22059.09277243
03/19/18 18:21:04,0000,9080000,9071000,9072000,8731350.6793,22058.38301949
03/19/18 18:21:09,0000,9070000,9070000,9072000,8731390.4886,22059.67811949
03/19/18 18:21:14,0000,9071000,9070000,9072000,8731441.3330,22059.16451949
03/19/18 18:21:19,0000,9072000,9070000,9072000,8731513.0853,22059.73191949
03/19/18 18:21:24,0000,9070000,9078000,9079000,8731581.6133,22063.85551949
03/19/18 18:21:29,0000,9069000,9073000,9079000,8731643.5161,22065.70011949
03/19/18 18:21:35,0000,9072000,9074000,9077000,8731666.2354,22064.81341949
03/19/18 18:21:40,0000,9074000,9074000,9077000,8731693.4596,22065.12041949
03/19/18 18:21:45,0000,9077000,9075000,9079000,8731724.4523,22065.92281949
03/19/18 18:21:50,0000,9079000,9074000,9075000,8731764.9349,22068.64761949
03/19/18 18:21:55,0000,9075000,9074000,9083000,8731822.0026,22070.10781949
03/19/18 18:22:00,0000,9083000,9075000,9085000,8731841.1193,22068.77281949
03/19/18 18:22:05,0000,9085000,9076000,9088000,8731864.8556,22064.57571949
03/19/18 18:22:10,0000,9076000,9080000,9089000,8731903.0829,22061.41831949
03/19/18 18:22:15,0000,9081000,9081000,9090000,8731954.3274,22054.48061949
03/19/18 18:22:21,0000,9095000,9091000,9095000,8732068.0517,22051.18661949
03/19/18 18:22:26,0000,9099000,9091000,9099000,8732085.2853,22051.63481949
03/19/18 18:22:31,0000,9090000,9099000,9100000,8732128.1231,22051.88291949
03/19/18 18:22:36,0000,9103000,9104000,9112000,8732209.4125,22053.13491949
03/19/18 18:22:41,0000,9104000,9107000,9112000,8732256.9699,22048.54751949
03/19/18 18:22:46,0000,9107000,9104000,9119000,8732298.0835,22049.82241949
03/19/18 18:22:51,0000,9121000,9092000,9120000,8732425.9926,22053.16821949
03/19/18 18:22:56,0000,9124000,9115000,9118000,8732492.2502,22055.88415512
03/19/18 18:23:01,0000,9115000,9115000,9118000,8732512.8696,22055.36795512
03/19/18 18:23:07,0000,9115000,9115000,9119000,8732534.7214,22056.39825512
03/19/18 18:23:12,0000,9111000,9115000,9119000,8732560.2163,22055.30885512
03/19/18 18:23:17,0000,9124000,9105000,9120000,8732579.0803,22055.95561908
03/19/18 18:23:22,0000,9123000,9112000,9120000,8732615.5123,22056.57362202
03/19/18 18:23:27,0000,9123000,9106000,9117000,8732631.0163,22055.93722202
03/19/18 18:23:33,0000,9106000,9106000,9121000,8732682.0572,22058.38332202
03/19/18 18:23:38,0000,9122000,9108000,9119000,8732706.2635,22057.10832202
03/19/18 18:23:43,0000,9106000,9108000,9113000,8732751.9952,22057.11432202
03/19/18 18:23:48,0000,9106000,9108000,9113000,8732763.7260,22056.31122202
03/19/18 18:23:53,0000,9113000,9108000,9111000,8732783.9395,22055.85162202
03/19/18 18:23:58,0000,9113000,9113000,9118000,8732826.0270,22053.54572202
03/19/18 18:24:03,0000,9118000,9109000,9117000,8732865.7449,22052.22452202
03/19/18 18:24:09,0000,9118000,9113000,9117000,8732906.6115,22052.7157259
03/19/18 18:24:14,0000,9116000,9111000,9120000,8732991.9827,22049.90295736
03/19/18 18:24:19,0000,9111000,9111000,9120000,8733012.1179,22049.02655736
03/19/18 18:24:24,0000,9111000,9111000,9119000,8733028.4100,22048.68065736
03/19/18 18:24:29,0000,9111000,9111000,9117000,8733050.9604,22048.67285736
03/19/18 18:24:34,0000,9110000,9111000,9117000,8733069.5058,22049.83675736
03/19/18 18:24:39,0000,9110000,9111000,9115000,8733077.3051,22049.83035736
03/19/18 18:24:44,0000,9115000,9111000,9121000,8733137.6849,22049.47762816
03/19/18 18:24:49,0000,9111000,9111000,9118000,8733160.7019,22052.45162816
03/19/18 18:24:55,0000,9118000,9120000,9121000,8733178.6224,22053.65032816
03/19/18 18:25:00,0000,9111000,9111000,9120000,8733211.4150,22055.51692816
03/19/18 18:25:05,0000,9119000,9111000,9119000,8733237.9825,22055.80252812
03/19/18 18:25:10,0000,9111000,9114000,9118000,8733268.2730,22055.64314609
03/19/18 18:25:15,0000,9114000,9111000,9117000,8733290.1081,22055.52864609
03/19/18 18:25:20,0000,9118000,9111000,9116000,8733308.0836,22055.90854609
03/19/18 18:25:25,0000,9111000,9113000,9116000,8733333.3699,22055.34224609
03/19/18 18:25:30,0000,9116000,9113000,9121000,8733354.0378,22055.23114609
03/19/18 18:25:36,0000,9120000,9113000,9121000,8733388.8096,22056.87124609
03/19/18 18:25:41,0000,9121000,9113000,9121000,8733406.2565,22056.87384609
03/19/18 18:25:46,0000,9121000,9114000,9121000,8733440.3924,22057.39574609
03/19/18 18:25:51,0000,9121000,9112000,9121000,8733515.5674,22059.63204609
03/19/18 18:25:56,0000,9121000,9116000,9121000,8733537.6554,22059.22267458
03/19/18 18:26:01,0000,9129000,9122000,9130000,8733588.3207,22061.15987529
03/19/18 18:26:06,0000,9130000,9116000,9121000,8733621.1103,22061.40822571
03/19/18 18:26:12,0000,9121000,9111000,9121000,8733654.3190,22063.73092571
03/19/18 18:26:17,0000,9121000,9121000,9130000,8733673.2162,22064.07182571
03/19/18 18:26:22,0000,9130000,9121000,9125000,8733703.4114,22062.8286129
03/19/18 18:26:27,0000,9123000,9123000,9136000,8733802.2684,22055.36127013
03/19/18 18:26:32,0000,9123000,9125000,9135000,8733839.7649,22046.95697013
03/19/18 18:26:37,0000,9134000,9125000,9133000,8733854.4423,22047.11777013
03/19/18 18:26:42,0000,9131000,9122000,9131000,8733864.0560,22047.14047013
03/19/18 18:26:47,0000,9131000,9122000,9130000,8733919.3979,22045.52307013
03/19/18 18:26:53,0000,9130000,9121000,9126000,8733933.8912,22045.93082292
03/19/18 18:26:58,0000,9121000,9111000,9121000,8733973.8745,22046.13652292
03/19/18 18:27:03,0000,9121000,9111000,9116000,8734022.7237,22045.71795436
03/19/18 18:27:08,0000,9111000,9111000,9116000,8734049.7506,22045.81145436
03/19/18 18:27:13,0000,9110000,9110000,9114000,8734058.9333,22046.09105436
03/19/18 18:27:18,0000,9110000,9104000,9106000,8734078.7310,22045.91595436
03/19/18 18:27:23,0000,9108000,9099000,9100000,8734169.8638,22048.80335436
03/19/18 18:27:29,0000,9100000,9099000,9114000,8734192.1445,22050.69465436
03/19/18 18:27:34,0000,9109000,9099000,9115000,8734213.7257,22050.75225436
03/19/18 18:27:39,0000,9090000,9080000,9090000,8734270.0327,22053.09215436
03/19/18 18:27:44,0000,9090000,9080000,9090000,8734287.3811,22053.34505436
03/19/18 18:27:49,0000,9090000,9081000,9089000,8734327.5215,22047.20295436
03/19/18 18:27:54,0000,9090000,9080000,9081000,8734340.3114,22047.48925436
03/19/18 18:27:59,0000,9090000,9080000,9090000,8734388.9099,22047.26655436
03/19/18 18:28:04,0000,9090000,9079000,9089000,8734401.0583,22047.28905436
03/19/18 18:28:09,0000,9080000,9079000,9090000,8734409.5952,22047.30505436
03/19/18 18:28:15,0000,9089000,9080000,9090000,8734446.4331,22047.26535436
03/19/18 18:28:20,0000,9079000,9080000,9090000,8734480.6832,22050.24845436
03/19/18 18:28:25,0000,9089000,9079000,9090000,8734497.7630,22051.3021357
03/19/18 18:28:30,0000,9089000,9084000,9090000,8734497.7630,22051.3021357
03/19/18 18:28:35,0000,9090000,9083000,9105000,8734506.4303,22054.2614357
03/19/18 18:28:40,0000,9105000,9084000,9100000,8734535.9964,22056.0739357
03/19/18 18:28:45,0000,9098000,9085000,9100000,8734587.5218,22050.5474357
03/19/18 18:28:50,0000,9100000,9086000,9100000,8734614.6953,22049.7110357
03/19/18 18:28:56,0000,9100000,9084000,9100000,8734623.0464,22049.5157357
03/19/18 18:29:01,0000,9087000,9085000,9099000,8734631.1657,22048.9926357
03/19/18 18:29:06,0000,9100000,9089000,9099000,8734639.4436,22048.9427846
03/19/18 18:29:11,0000,9100000,9089000,9099000,8734647.0423,22048.8727846
03/19/18 18:29:16,0000,9089000,9089000,9094000,8734655.1131,22048.8142846
03/19/18 18:29:21,0000,9089000,9092000,9094000,8734655.1131,22048.8142846
03/19/18 18:29:26,0000,9089000,9086000,9088000,8734683.7062,22048.8689846
03/19/18 18:29:31,0000,9086000,9086000,9089000,8734707.2163,22048.47947541
03/19/18 18:29:36,0000,9089000,9086000,9095000,8734715.2628,22048.55947541
03/19/18 18:29:42,0000,9094000,9094000,9098000,8734743.1909,22050.28077541
03/19/18 18:29:47,0000,9095000,9095000,9099000,8734762.5916,22049.19617541
03/19/18 18:29:52,0000,9092000,9092000,9095000,8734803.9283,22049.58377541
03/19/18 18:29:57,0000,9092000,9092000,9097000,8734844.4789,22049.61295316
03/19/18 18:30:02,0000,9092000,9089000,9092000,8734866.0977,22049.07618264
03/19/18 18:30:07,0000,9092000,9089000,9094000,8734874.8064,22049.40158264
03/19/18 18:30:12,0000,9092000,9089000,9094000,8734881.9972,22049.16258268
03/19/18 18:30:17,0000,9092000,9089000,9095000,8734881.9972,22049.16258268
03/19/18 18:30:22,0000,9089000,9089000,9099000,8734916.2044,22051.05338268
03/19/18 18:30:28,0000,9098000,9090000,9099000,8734924.2877,22051.06328268
03/19/18 18:30:33,0000,9101000,9090000,9105000,8734940.4055,22053.08621345
03/19/18 18:30:38,0000,9105000,9092000,9105000,8734944.9172,22053.13321345
03/19/18 18:30:43,0000,9092000,9094000,9105000,8734953.6233,22053.18411345
03/19/18 18:30:48,0000,9105000,9091000,9105000,8734968.9717,22053.00041345
03/19/18 18:30:53,0000,9105000,9096000,9106000,8734991.8433,22052.81631345
03/19/18 18:30:58,0000,9094000,9097000,9106000,8734996.2204,22052.82431345
03/19/18 18:31:03,0000,9094000,9096000,9104000,8735014.4975,22046.50391345
03/19/18 18:31:08,0000,9105000,9096000,9103000,8735045.7516,22046.06581345
03/19/18 18:31:13,0000,9105000,9103000,9106000,8735076.8049,22040.85461345
03/19/18 18:31:19,0000,9105000,9103000,9106000,8735076.8049,22040.85461345
03/19/18 18:31:24,0000,9103000,9097000,9106000,8735102.7902,22041.63381345
03/19/18 18:31:29,0000,9097000,9097000,9106000,8735119.3751,22040.88131345
03/19/18 18:31:34,0000,9100000,9100000,9106000,8735123.8247,22040.97411345
03/19/18 18:31:39,0000,9100000,9100000,9106000,8735155.3471,22039.69781345
03/19/18 18:31:44,0000,9096000,9097000,9106000,8735188.9657,22040.00351345
03/19/18 18:31:50,0000,9096000,9098000,9106000,8735192.8828,22039.96671345
03/19/18 18:31:55,0000,9098000,9098000,9106000,8735197.3073,22040.08211345
03/19/18 18:32:00,0000,9098000,9097000,9113000,8735214.5949,22040.35260429
03/19/18 18:32:05,0000,9112000,9097000,9102000,8735263.4923,22043.85201345
03/19/18 18:32:10,0000,9102000,9098000,9102000,8735284.1639,22041.11841345
03/19/18 18:32:15,0000,9102000,9098000,9102000,8735300.9914,22040.99071345
03/19/18 18:32:20,0000,9098000,9097000,9102000,8735322.1071,22040.90687507
03/19/18 18:32:25,0000,9097000,9102000,9110000,8735369.0422,22040.75677507
03/19/18 18:32:31,0000,9102000,9102000,9110000,8735385.3292,22040.11607507
03/19/18 18:32:36,0000,9102000,9102000,9109000,8735401.5559,22039.86647507
03/19/18 18:32:41,0000,9102000,9102000,9109000,8735405.4993,22039.82657507
03/19/18 18:32:46,0000,9102000,9102000,9107000,8735418.3829,22040.72357507
03/19/18 18:32:51,0000,9102000,9100000,9105000,8735448.1539,22040.36897507
03/19/18 18:32:56,0000,9100000,9100000,9109000,8735490.5502,22038.18417507
03/19/18 18:33:01,0000,9100000,9101000,9106000,8735524.3135,22036.91597507
03/19/18 18:33:06,0000,9101000,9101000,9109000,8735561.6701,22036.38514502
03/19/18 18:33:11,0000,9098000,9098000,9108000,8735579.0809,22037.85354502
03/19/18 18:33:17,0000,9107000,9098000,9101000,8735620.8129,22034.16574502
03/19/18 18:33:22,0000,9109000,9099000,9110000,8735659.7244,22033.16334502
03/19/18 18:33:27,0000,9098000,9099000,9110000,8735754.5888,22012.98104502
03/19/18 18:33:32,0000,9099000,9100000,9110000,8735817.8514,22007.56442606
03/19/18 18:33:37,0000,9099000,9099000,9110000,8735860.9309,22006.49324502
03/19/18 18:33:42,0000,9110000,9099000,9107000,8735895.5726,22006.33944502
03/19/18 18:33:47,0000,9099000,9099000,9107000,8735908.5265,22006.40314502
